Sex,Age,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,Language,Skills
Male,50,51.355695317959466,36.964285714285715,36.31460674157304,56.78927680798005,49.20306513409961,Chinese,"Data Science, SEO, Project Management, Numpy, Web, PPC, Project Management, Web, "
Female,49,41.81113460183227,17.754065040650396,35.74188562596599,55.35403726708075,46.71156893819334,French,"JAVA, Numpy, JAVA, Numpy, "
Male,19,48.893949251789195,39.09959072305593,39.88267770876467,44.41566645609602,35.464834276475344,Spanish,"Web, Business Development, Python, Python, Business Development, "
Male,40,49.408284023668635,46.778625954198475,39.83882270497547,50.01820388349515,49.596837944664024,Chinese,"Numpy, SEO, Data Science, Business Development, Business Development, Web, Python, Marketing, Project Management, Numpy, Web, "
Female,54,35.468639887244535,22.83536585365853,34.196290571870165,55.35403726708075,35.61806656101426,Spanish,"Business Development, SEO, Leadership, Data Science, Marketing, "
Female,28,52.88251366120218,31.641791044776124,33.727469358327326,49.913366336633665,43.20987654320987,Spanish,"Project Management, PPC, Numpy, Data Science, PPC, Project Management, JAVA, Web, Marketing, Data Science, Project Management, SEO, PPC, SEO, "
Female,37,42.63661202185792,36.03160667251976,35.16943042537852,57.339108910891085,36.62551440329218,English,"Business Development, Python, Marketing, SEO, PPC, "
Female,46,43.22057787174066,24.867886178861784,40.37867078825347,54.11180124223603,34.03328050713153,Spanish,"Python, "
Male,36,40.203813280736355,46.778625954198475,35.634197617379115,53.65898058252427,43.272727272727266,French,"Marketing, SEO, PPC, Python, "
Female,55,47.44890768146582,30.96544715447154,31.105100463678514,57.21739130434783,43.54199683042789,English,"Leadership, Project Management, Python, "
Male,24,44.148586456278764,36.854961832061065,47.54730203223546,50.625,38.5296442687747,Spanish,"Project Management, Leadership, "
Female,45,34.76391825229034,20.802845528455276,41.151468315301386,47.27950310559007,38.78763866877971,Chinese,"Web, Business Development, SEO, Data Science, Numpy, Marketing, Project Management, SEO, Marketing, Data Science, "
Female,54,48.858350951374206,14.70528455284552,31.105100463678514,46.037267080745345,38.78763866877971,English,"PPC, Data Science, Web, Web, Marketing, JAVA, SEO, Marketing, "
Male,40,54.01051939513478,46.778625954198475,41.240364400840924,48.80461165048544,44.85375494071146,English,"PPC, Numpy, Business Development, Marketing, Web, Web, Project Management, Python, Project Management, Web, Project Management, Business Development, "
Male,26,47.43589743589743,35.32824427480916,38.43728100911002,49.411407766990294,45.644268774703555,French,"SEO, JAVA, Web, Python, Marketing, Web, Python, Project Management, Leadership, SEO, SEO, Business Development, Web, Business Development, "
Female,50,45.334742776603235,21.819105691056905,38.833075734157646,48.52173913043479,39.580031695721075,French,"Web, Project Management, JAVA, PPC, Python, JAVA, Web, Project Management, Marketing, Leadership, Leadership, "
Male,46,38.77707896575821,36.964285714285715,37.06367041198502,66.14089775561098,44.60536398467433,French,"Numpy, "
Female,34,40.587431693989075,25.496049165935034,36.61139149242971,51.1509900990099,36.62551440329218,French,"Business Development, Project Management, SEO, Business Development, JAVA, "
Male,37,50.06574621959237,49.83206106870229,42.64190609670638,52.445388349514566,29.043478260869563,French,"Python, Business Development, Project Management, JAVA, Python, Project Management, "
Female,22,45.368852459016395,46.56716417910448,40.93727469358328,43.725247524752476,39.09465020576132,Chinese,"Project Management, Leadership, Leadership, Leadership, Numpy, PPC, Python, Project Management, Web, Python, Python, PPC, Python, JAVA, SEO, "
Male,19,43.03838646714378,45.2387448840382,51.61490683229814,50.101073910296904,38.698464025869036,Chinese,"Python, PPC, Numpy, Leadership, Leadership, Python, Web, Leadership, SEO, Data Science, "
Male,27,42.833662064431294,37.61832061068702,45.44498948843728,52.445388349514566,33.786561264822126,Chinese,"Project Management, Web, Data Science, Web, PPC, Python, SEO, SEO, "
Female,21,47.41803278688525,32.51975417032485,34.448449891852924,49.29455445544554,35.80246913580247,Chinese,"Leadership, Python, Business Development, Python, PPC, Web, Business Development, Numpy, PPC, "
Female,35,37.8551912568306,46.56716417910448,38.0533525594809,50.53217821782178,36.62551440329218,Chinese,"Marketing, Numpy, "
Female,21,45.368852459016395,38.66549604916594,40.216294160057686,44.96287128712871,43.20987654320987,Chinese,"Business Development, "
Female,44,36.87808315715292,26.900406504065035,38.833075734157646,55.35403726708075,37.995245641838345,Spanish,"JAVA, "
Female,48,52.38195912614517,29.949186991869915,36.514683153013905,66.53416149068323,37.995245641838345,English,"Python, Leadership, Web, PPC, Data Science, Numpy, Data Science, "
Male,44,43.668763102725364,39.51530612244898,40.80898876404495,51.1783042394015,38.47509578544061,Chinese,"Marketing, Python, PPC, JAVA, Business Development, Python, Python, Leadership, Data Science, Project Management, Numpy, Data Science, Project Management, "
Male,43,42.27113906359189,33.56292517006803,28.823970037453186,54.918952618453865,43.83908045977011,French,"Web, Web, Marketing, SEO, Leadership, SEO, Python, Data Science, Business Development, PPC, Business Development, Marketing, Data Science, PPC, SEO, "
Male,29,42.17619986850756,42.961832061068705,42.64190609670638,57.2997572815534,32.20553359683794,English,"SEO, "
Male,26,44.148586456278764,39.908396946564885,37.03573931324457,57.90655339805825,40.901185770750985,Spanish,"Data Science, Python, JAVA, Business Development, PPC, "
Male,47,43.668763102725364,42.066326530612244,39.31086142322098,56.78927680798005,45.37164750957854,English,"JAVA, Leadership, Python, PPC, "
Female,29,38.53825136612022,23.74012291483758,38.0533525594809,52.38861386138614,34.15637860082305,French,"Web, Web, JAVA, "
Male,44,50.65688329839273,42.066326530612244,43.80524344569289,61.15336658354115,38.47509578544061,French,"Project Management, JAVA, "
Female,33,43.31967213114754,36.90956979806849,38.77433309300649,47.43811881188119,34.97942386831276,Spanish,"Python, Business Development, "
Female,55,45.334742776603235,21.819105691056905,34.196290571870165,46.6583850931677,31.656101426307444,English,"Marketing, Leadership, Numpy, PPC, Leadership, Numpy, Numpy, "
Male,19,52.14703968770332,39.781718963165076,50.924775707384406,50.73278584965256,31.422797089733223,Spanish,"Numpy, Web, Project Management, Web, Web, "
Female,23,48.10109289617486,29.007901668129943,40.216294160057686,47.43811881188119,40.74074074074074,Spanish,"Web, Business Development, Marketing, Python, PPC, JAVA, Project Management, Business Development, "
Female,48,52.38195912614517,32.99796747967479,29.559505409582687,52.24844720496895,37.20285261489698,English,"Python, SEO, Numpy, JAVA, Python, Python, PPC, Project Management, "
Male,20,44.99024072869226,34.32469304229195,41.262939958592135,49.46936197094125,38.698464025869036,French,"Business Development, PPC, Business Development, Marketing, JAVA, SEO, "
Female,23,47.41803278688525,33.397717295873576,37.3323720259553,44.96287128712871,35.80246913580247,Spanish,"Numpy, Business Development, PPC, JAVA, Numpy, Marketing, PPC, PPC, Data Science, Data Science, Web, Project Management, PPC, PPC, "
Female,42,45.334742776603235,36.046747967479675,31.877897990726428,49.142857142857146,42.74960380348652,French,"Python, "
Female,24,44.685792349726775,33.397717295873576,43.10021629416006,53.62623762376238,46.50205761316872,French,"JAVA, SEO, Leadership, PPC, "
Female,49,43.925299506694856,27.91666666666666,35.74188562596599,54.11180124223603,36.41045958795562,French,"Web, PPC, Marketing, Leadership, Project Management, Numpy, Web, "
Female,26,39.221311475409834,28.129938542581215,38.77433309300649,49.29455445544554,36.62551440329218,Spanish,"Data Science, PPC, Leadership, JAVA, SEO, PPC, Marketing, Leadership, PPC, Marketing, Leadership, Project Management, Data Science, "
Male,28,44.148586456278764,45.25190839694657,41.240364400840924,45.16383495145631,34.57707509881423,English,"Marketing, Data Science, Project Management, JAVA, Leadership, "
Male,23,47.43589743589743,39.145038167938935,42.64190609670638,47.59101941747573,34.57707509881423,Spanish,"Data Science, Numpy, Marketing, SEO, Data Science, Project Management, Numpy, Web, Data Science, Leadership, JAVA, Numpy, "
Male,31,46.12097304404996,39.145038167938935,37.03573931324457,49.411407766990294,40.11067193675889,Spanish,"Marketing, "
Male,20,47.592713077423554,40.46384720327421,46.783988957902004,41.25710675931775,40.31527890056588,Spanish,"Business Development, Web, Python, Web, Numpy, SEO, JAVA, Project Management, Numpy, PPC, JAVA, Data Science, Marketing, "
Female,30,40.587431693989075,33.397717295873576,40.93727469358328,54.863861386138616,35.80246913580247,English,"Leadership, Web, Marketing, Leadership, SEO, "
Male,46,40.17470300489168,43.76700680272109,40.05992509363296,60.52992518703242,50.73563218390804,English,"Business Development, Business Development, JAVA, "
Male,53,50.65688329839273,39.51530612244898,37.06367041198502,52.425187032418954,35.40996168582375,French,"Python, Data Science, Leadership, SEO, Python, Business Development, SEO, Numpy, Marketing, Data Science, JAVA, "
Female,36,45.368852459016395,39.54345917471467,41.658255227108874,50.53217821782178,31.68724279835391,French,"Numpy, JAVA, Data Science, Project Management, Numpy, "
Male,42,49.958071278826,37.814625850340136,40.80898876404495,50.55486284289277,46.90421455938697,French,"Data Science, Web, SEO, SEO, Project Management, Leadership, Numpy, Web, Marketing, JAVA, Project Management, "
Female,25,46.73497267759563,29.007901668129943,40.216294160057686,40.63118811881188,36.62551440329218,French,"JAVA, Leadership, PPC, Leadership, JAVA, Web, Marketing, Numpy, JAVA, PPC, Business Development, Project Management, SEO, PPC, PPC, "
Male,19,41.08653220559531,50.69577080491132,47.47412008281574,53.25963360707517,29.805982215036373,French,"Project Management, Numpy, Business Development, "
Male,37,46.12097304404996,33.80152671755725,41.94113524877365,50.01820388349515,39.3201581027668,English,"SEO, PPC, Web, Numpy, Web, JAVA, JAVA, SEO, Leadership, Python, SEO, "
Male,48,41.57232704402516,37.814625850340136,41.55805243445693,42.4501246882793,36.17624521072796,English,"JAVA, SEO, Leadership, "
Female,19,41.815754339118826,40.05299015897047,48.42141863699583,53.581037796284434,44.07939189189189,English,"SEO, Numpy, Leadership, Data Science, Project Management, Marketing, Leadership, SEO, "
Female,26,52.19945355191257,25.496049165935034,33.006488824801735,46.81930693069307,34.97942386831276,Spanish,"Python, "
Male,29,48.093359631821166,44.48854961832061,35.634197617379115,58.5133495145631,39.3201581027668,Spanish,"Web, Leadership, Numpy, Project Management, Leadership, "
Male,22,47.43589743589743,41.43511450381679,42.64190609670638,48.80461165048544,37.73913043478261,French,"Leadership, Leadership, Data Science, Numpy, PPC, Business Development, PPC, SEO, Web, Python, Leadership, Business Development, Leadership, Marketing, Numpy, "
Female,34,43.31967213114754,38.66549604916594,43.821196827685654,53.62623762376238,35.80246913580247,English,"Business Development, Leadership, PPC, Leadership, Web, PPC, Web, "
Female,24,37.8551912568306,22.862159789288853,43.10021629416006,51.76980198019802,32.510288065843625,Spanish,"Data Science, SEO, SEO, SEO, SEO, "
Male,49,54.84975541579315,38.66496598639456,27.325842696629216,51.1783042394015,40.007662835249036,Spanish,"Leadership, Leadership, "
Female,39,42.63661202185792,21.1062335381914,39.49531362653209,48.056930693069305,25.102880658436213,French,"Web, Web, Numpy, Project Management, Leadership, Web, SEO, Python, "
Male,32,46.778435239973696,36.854961832061065,41.94113524877365,56.08616504854369,36.158102766798415,Spanish,"SEO, SEO, Python, Python, Web, Project Management, SEO, Python, Web, JAVA, SEO, Python, Leadership, Business Development, "
Female,20,42.48331108144192,31.725965177895535,40.771905424200284,44.61242793081358,44.07939189189189,Chinese,"SEO, Data Science, Project Management, JAVA, Data Science, Project Management, Python, JAVA, Numpy, Data Science, PPC, Marketing, Python, Project Management, "
Male,20,41.73715029277814,40.46384720327421,41.262939958592135,52.62792166771952,37.89005658852061,Spanish,"JAVA, Business Development, Project Management, JAVA, SEO, PPC, SEO, PPC, Python, JAVA, Data Science, "
Male,54,46.46401118099231,46.31802721088435,41.55805243445693,52.425187032418954,33.11111111111111,French,"Data Science, Project Management, SEO, Numpy, Numpy, PPC, Leadership, Numpy, Python, "
Female,26,40.587431693989075,33.397717295873576,27.95962509012257,53.007425742574256,37.44855967078189,Chinese,"Business Development, Leadership, Project Management, Data Science, Marketing, Business Development, SEO, "
Female,20,42.48331108144192,30.96896290688872,46.335187760778865,52.29980781550289,22.964527027027025,English,"JAVA, Project Management, SEO, JAVA, Python, "
Male,20,45.64085881587508,43.87448840381992,45.40372670807454,59.57675300063171,34.656426839126915,French,"SEO, SEO, Numpy, SEO, PPC, Numpy, Data Science, JAVA, Marketing, "
Female,48,42.51585623678647,25.88414634146341,31.105100463678514,51.62732919254659,48.29635499207607,French,"Business Development, PPC, "
Female,46,36.87808315715292,23.851626016260155,31.105100463678514,52.24844720496895,39.580031695721075,French,"Numpy, Marketing, JAVA, Marketing, "
Male,48,45.76519916142558,40.3656462585034,35.56554307116105,54.29551122194514,44.60536398467433,Chinese,"Business Development, Leadership, "
Female,31,33.07377049180327,28.129938542581215,41.658255227108874,53.62623762376238,38.27160493827161,French,"SEO, "
Male,32,34.94411571334648,39.145038167938935,44.744218640504556,53.05218446601942,38.5296442687747,English,"Data Science, Leadership, "
Male,20,54.09889394925179,44.556616643929054,37.12215320910973,55.78648136449779,48.39935327405012,French,"Data Science, PPC, Web, Data Science, Web, Python, Leadership, "
